Portfolio Name,Category,Set,Product Name,Card Number,Rarity,Variance,Grade,Card Condition,Average Cost Paid,Quantity,Market Price (As of 2026-02-12),Price Override,Watchlist,Date Added,Notes
sold,Pokemon,Mega Symphonia,Snover (JP),067/063,Art Rare,Holofoil,Ungraded,Near Mint,0,1,3.54,0,false,2026-01-25,
sold,Pokemon,Miracle Twins,Mega Sableye & Tyranitar GX (JP),054/094,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,16.13,0,false,2025-11-06,
sold,Pokemon,Miracle Twins,Slowpoke & Psyduck GX (JP),011/094,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,50.64,0,false,2025-10-30,
sold,Pokemon,Neo Destiny,Light Flareon ,46,Uncommon,Unlimited,Ungraded,Near Mint,0,1,26.88,0,false,2025-08-10,
sold,Pokemon,Neo Discovery,Eevee ,38,Uncommon,Unlimited,Ungraded,Near Mint,0,1,9.4,0,false,2025-09-30,
sold,Pokemon,Night Unison,Gardevoir & Sylveon GX (JP),031/055,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,37.4,0,false,2025-09-02,
sold,Pokemon,Night Wanderer,Bewear (JP),076/064,Art Rare,Holofoil,Ungraded,Near Mint,0,1,10.42,0,false,2025-11-06,
sold,Pokemon,Night Wanderer,Dusclops (JP),069/064,Art Rare,Holofoil,Ungraded,Near Mint,0,1,7.9,0,false,2025-10-22,
sold,Pokemon,Obsidian Flames,Espeon ,086/197,Uncommon,Normal,Ungraded,Near Mint,0,1,0.22,0,false,2026-01-25,
sold,Pokemon,Obsidian Flames,Gloom  ,198/197,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,20.37,0,false,2025-12-05,
sold,Pokemon,Obsidian Flames,Ninetales ,199/197,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,34.15,0,false,2026-02-05,
sold,Pokemon,Obsidian Flames,Palafin  ,200/197,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,3.78,0,false,2025-07-07,
sold,Pokemon,Obsidian Flames,Pidgeotto  ,208/197,Illustration Rare,Holofoil,Ungraded,Near Mint,0,2,8.62,0,false,2025-06-12,
sold,Pokemon,Obsidian Flames,Poppy  ,227/197,Special Illustration Rare,Holofoil,Ungraded,Near Mint,0,2,3.5,0,false,2025-08-27,
sold,Pokemon,Obsidian Flames,Umbreon ,130/197,Uncommon,Normal,Ungraded,Near Mint,0,1,0.27,0,false,2026-02-04,
sold,Pokemon,Obsidian Flames,Vespiquen ex  ,212/197,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,1.74,0,false,2026-02-04,
sold,Pokemon,Paldea Evolved,Annihilape ex ,242/193,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,6.5,0,false,2025-06-12,
sold,Pokemon,Paldea Evolved,Baxcalibur ,210/193,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,30.82,0,false,2025-07-07,
sold,Pokemon,Paldea Evolved,Boss's Orders ,265/193,Special Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,24.75,0,false,2025-06-29,
sold,Pokemon,Paldea Evolved,Dendra ,266/193,Special Illustration Rare,Holofoil,Ungraded,Near Mint,0,2,11.96,0,false,2025-08-27,
sold,Pokemon,Paldea Evolved,Fletchinder ,199/193,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,13.83,0,false,2025-12-03,
sold,Pokemon,Paldea Evolved,Floragato ,197/193,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,15.85,0,false,2025-07-04,
sold,Pokemon,Paldea Evolved,Maushold ,226/193,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,75.32,0,false,2026-01-29,
sold,Pokemon,Paldea Evolved,Meowscarada ex ,271/193,Hyper Rare,Holofoil,Ungraded,Near Mint,0,1,9.29,0,false,2025-06-12,
sold,Pokemon,Paldea Evolved,Pikachu ex ,063/193,Double Rare,Holofoil,Ungraded,Near Mint,0,1,4.58,0,false,2025-06-12,
sold,Pokemon,Paldea Evolved,Quaquaval ex ,235/193,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.04,0,false,2025-06-02,
sold,Pokemon,Paldea Evolved,Quaxly ,206/193,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,15.19,0,false,2025-07-07,
sold,Pokemon,Paldea Evolved,Saguaro ,255/193,Ultra Rare,Holofoil,Ungraded,Near Mint,0,2,1.38,0,false,2025-08-27,
sold,Pokemon,Paldea Evolved,Skeledirge ex ,233/193,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,3.1,0,false,2025-06-12,
sold,Pokemon,Paldea Evolved,Skeledirge ex ,258/193,Special Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,37.5,0,false,2025-06-12,
sold,Pokemon,Paldea Evolved,Squawkabilly ex ,247/193,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.12,0,false,2025-06-12,
sold,Pokemon,Paldea Evolved,Squawkabilly ex ,264/193,Special Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,11.99,0,false,2025-06-12,
sold,Pokemon,Paldea Evolved,Ting-Lu ex ,263/193,Special Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,13.83,0,false,2025-06-12,
sold,Pokemon,Paldea Evolved,Tyranitar ,222/193,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,83.99,0,false,2025-06-04,
sold,Pokemon,Paldea Evolved,Wo-Chien ex ,257/193,Special Illustration Rare,Holofoil,Ungraded,Near Mint,0,2,15.76,0,false,2025-06-12,
sold,Pokemon,Paldean Fates,Charmander  ,109/091,Shiny Rare,Holofoil,Ungraded,Near Mint,0,1,30.07,0,false,2025-06-19,
sold,Pokemon,Paldean Fates,Clive  ,227/091,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,0.74,0,false,2025-11-06,
sold,Pokemon,Paldean Fates,Glimmora ex ,218/091,Shiny Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,1.04,0,false,2026-02-04,
sold,Pokemon,Paldean Fates,Maushold  ,210/091,Shiny Rare,Holofoil,Ungraded,Near Mint,0,1,16.13,0,false,2026-02-04,
sold,Pokemon,Paldean Fates,Mew ex  ,216/091,Shiny Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,33.34,0,false,2025-06-12,
sold,Pokemon,Paldean Fates,Palafin  ,225/091,Illustration Rare,Holofoil,Ungraded,Near Mint,0,2,2.02,0,false,2025-07-07,
sold,Pokemon,Paldean Fates,Paldean Clodsire ex  ,219/091,Shiny Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.47,0,false,2026-02-04,
sold,Pokemon,Paldean Fates,Paldean Student  ,230/091,Ultra Rare,Holofoil,Ungraded,Near Mint,0,2,0.86,0,false,2025-08-27,
sold,Pokemon,Paldean Fates,Pawmi  ,226/091,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,2.26,0,false,2026-02-04,
sold,Pokemon,Paldean Fates,Penny ,239/091,Special Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,19.95,0,false,2025-11-06,
sold,Pokemon,Paldean Fates,Pikachu  ,131/091,Shiny Rare,Holofoil,Ungraded,Near Mint,0,1,48.65,0,false,2025-06-19,
sold,Pokemon,Paldean Fates,Scyther ,095/091,Shiny Rare,Holofoil,Ungraded,Near Mint,0,1,8.21,0,false,2025-06-19,
sold,Pokemon,Paldean Fates,Shinx ,135/091,Shiny Rare,Holofoil,Ungraded,Near Mint,0,1,10.49,0,false,2026-01-08,
sold,Pokemon,Paldean Fates,Slowpoke ,116/091,Shiny Rare,Holofoil,Ungraded,Near Mint,0,1,10.34,0,false,2026-01-08,
sold,Pokemon,Paldean Fates,Toedscruel ex  ,213/091,Shiny Ultra Rare,Holofoil,Ungraded,Near Mint,0,2,1.57,0,false,2026-02-04,
sold,Pokemon,Paldean Fates,Wingull ,203/091,Shiny Rare,Holofoil,Ungraded,Near Mint,0,1,3.42,0,false,2025-11-06,
sold,Pokemon,Paldean Fates,Wugtrio  ,224/091,Illustration Rare,Holofoil,Ungraded,Near Mint,0,2,2.44,0,false,2025-07-07,
sold,Pokemon,Paradise Dragona,Appletun (JP),075/064,Art Rare,Holofoil,Ungraded,Near Mint,0,1,4.57,0,false,2026-01-25,
sold,Pokemon,Paradise Dragona,Braviary (JP),076/064,Art Rare,Holofoil,Ungraded,Near Mint,0,1,4.35,0,false,2026-01-25,
sold,Pokemon,Paradise Dragona,Bruxish (JP),068/064,Art Rare,Holofoil,Ungraded,Near Mint,0,2,3.56,0,false,2026-01-25,
sold,Pokemon,Paradise Dragona,Castform Sunny Form (JP),067/064,Art Rare,Holofoil,Ungraded,Near Mint,0,1,5.24,0,false,2026-01-25,
sold,Pokemon,Paradise Dragona,Exeggcute (JP),065/064,Art Rare,Holofoil,Ungraded,Near Mint,0,4,6.36,0,false,2026-01-25,
sold,Pokemon,Paradise Dragona,Flapple (JP),074/064,Art Rare,Holofoil,Ungraded,Near Mint,0,2,3.66,0,false,2026-01-25,
sold,Pokemon,Paradox Rift,Altaria ex ,253/182,Special Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,56.19,0,false,2025-07-28,
sold,Pokemon,Paradox Rift,Bombirdier ex ,156/182,Double Rare,Holofoil,Ungraded,Near Mint,0,2,0.73,0,false,2025-06-02,
sold,Pokemon,Paradox Rift,Garchomp ex ,260/182,Hyper Rare,Holofoil,Ungraded,Near Mint,0,1,15.78,0,false,2025-07-30,
sold,Pokemon,Paradox Rift,Garchomp ex ,038/182,Double Rare,Holofoil,Ungraded,Near Mint,0,1,1.01,0,false,2025-09-15,
sold,Pokemon,Paradox Rift,Garganacl ,202/182,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,4.93,0,false,2025-07-07,
sold,Pokemon,Paradox Rift,Iron Hands ex ,070/182,Double Rare,Holofoil,Ungraded,Near Mint,0,1,1.04,0,false,2025-06-02,
sold,Pokemon,Paradox Rift,Norman ,237/182,Ultra Rare,Holofoil,Ungraded,Near Mint,0,2,2.16,0,false,2025-08-27,
sold,Pokemon,Paradox Rift,Snorunt ,188/182,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,10.6,0,false,2025-09-02,
sold,Pokemon,Paradox Rift,Steelix ,208/182,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,40.14,0,false,2025-07-04,
sold,Pokemon,Paradox Rift,Veluza ,192/182,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,9.14,0,false,2025-07-07,
sold,Pokemon,Paradox Rift,Wimpod ,191/182,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,8.66,0,false,2025-07-07,
sold,Pokemon,Phantasmal Flames,Ambipom ,107/094,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,2.06,0,false,2026-01-08,
sold,Pokemon,Phantasmal Flames,Blowtorch ,117/094,Ultra Rare,Holofoil,Ungraded,Near Mint,0,2,1.25,0,false,2026-02-04,
sold,Pokemon,Phantasmal Flames,Empoleon ex ,070/094,Double Rare,Holofoil,Ungraded,Near Mint,0,1,0.7,0,false,2026-02-04,
sold,Pokemon,Phantasmal Flames,Flygon ,101/094,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,4.93,0,false,2026-01-25,
sold,Pokemon,Phantasmal Flames,Oricorio ex ,018/094,Double Rare,Holofoil,Ungraded,Near Mint,0,1,0.7,0,false,2026-02-04,
sold,Pokemon,Phantasmal Flames,Rotom ex ,126/094,Special Illustration Rare,Holofoil,Ungraded,Near Mint,0,2,32.65,0,false,2026-01-08,
sold,Pokemon,Phantasmal Flames,Zacian ,100/094,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,3.47,0,false,2026-01-08,
sold,Pokemon,Phantom Forces,Gengar EX ,34,Ultra Rare,Holofoil,Ungraded,Near Mint,27.0000,1,93.99,0,false,2025-09-15,
sold,Pokemon,Plasma Freeze,Eevee (89) ,89,Common,Normal,Ungraded,Near Mint,0,1,1.31,0,false,2026-01-25,
sold,Pokemon,Plasma Freeze,Eevee (90) ,90,Common,Normal,Ungraded,Near Mint,0,1,1.82,0,false,2025-08-24,
sold,Pokemon,Plasma Freeze,Glaceon (Team Plasma) ,23,Rare,Reverse Holofoil,Ungraded,Near Mint,0,1,31.5,0,false,2025-09-21,
sold,Pokemon,Pokemon 151,Caterpie (JP),172/165,Art Rare,Holofoil,Ungraded,Near Mint,0,1,6.19,0,false,2025-11-06,
sold,Pokemon,Pokemon 151,Dragonair (JP),182/165,Art Rare,Holofoil,Ungraded,Near Mint,0,1,12.48,0,false,2025-10-26,
sold,Pokemon,Pokemon 151,Erika's Invitation (JP),161/165,Uncommon,Reverse Holofoil,Ungraded,Near Mint,0,1,2.33,0,false,2025-09-18,
sold,Pokemon,Pokemon 151,Jolteon (JP),135/165,Rare,Holofoil,Ungraded,Near Mint,0,1,2.14,0,false,2026-02-04,
sold,Pokemon,Pokemon 151,Nidoking (JP),174/165,Art Rare,Holofoil,Ungraded,Near Mint,0,1,7.33,0,false,2025-11-06,
sold,Pokemon,Pokemon 151,Omanyte (JP),180/165,Art Rare,Holofoil,Ungraded,Near Mint,0,3,6.25,0,false,2025-11-06,
sold,Pokemon,Pokemon 151,Pidgeotto (JP),017/165,Common,Master Ball Reverse Holo,Ungraded,Near Mint,0,1,14.58,0,false,2025-09-18,
sold,Pokemon,Pokemon 151,Pikachu (JP),173/165,Art Rare,Holofoil,Ungraded,Near Mint,0,1,29.14,0,false,2025-11-10,
sold,Pokemon,Pokemon 151,Poliwhirl (JP),176/165,Art Rare,Holofoil,Ungraded,Near Mint,0,2,11.37,0,false,2025-10-22,
sold,Pokemon,Pokemon 151,Psyduck (JP),175/165,Art Rare,Holofoil,Ungraded,Near Mint,0,1,19.47,0,false,2025-10-30,
sold,Pokemon,Pokemon 151,Snorlax (JP),181/165,Art Rare,Holofoil,Ungraded,Near Mint,0,1,15.5,0,false,2025-11-06,
sold,Pokemon,Pokemon 151,Tangela (JP),178/165,Art Rare,Holofoil,Ungraded,Near Mint,0,1,6.32,0,false,2025-11-06,
sold,Pokemon,Pokemon Go,Blastoise ,017/078,Rare,Holofoil,Ungraded,Near Mint,0,1,1.14,0,false,2025-07-07,
sold,Pokemon,Pokemon Go,Charizard ,010/078,Rare,Reverse Holofoil,Ungraded,Near Mint,0,1,3.89,0,false,2025-06-02,
sold,Pokemon,Pokemon Go,Conkeldurr V ,040/078,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,0.77,0,false,2025-06-02,
sold,Pokemon,Pokemon Go,Dragonite V ,049/078,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,3.05,0,false,2025-06-02,
sold,Pokemon,Pokemon Go,Eevee ,054/078,Common,Normal,Ungraded,Near Mint,0,1,0.22,0,false,2026-01-25,
sold,Pokemon,Pokemon Go,Eevee ,054/078,Common,Reverse Holofoil,Ungraded,Near Mint,0,1,0.42,0,false,2026-01-25,
sold,Pokemon,Pokemon Go,Melmetal VMAX ,048/078,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,1.99,0,false,2025-06-02,
sold,Pokemon,Pokemon Go,Mewtwo V ,030/078,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,6.04,0,false,2025-06-02,
sold,Pokemon,Pokemon Go,Pikachu ,028/078,Rare,Reverse Holofoil,Ungraded,Near Mint,0,1,1.25,0,false,2026-02-04,
sold,Pokemon,Pokemon Go,Radiant Blastoise ,018/078,Radiant Rare,Holofoil,Ungraded,Near Mint,0,2,10.91,0,false,2025-10-22,
sold,Pokemon,Pokemon Go,Radiant Charizard ,011/078,Radiant Rare,Holofoil,Ungraded,Near Mint,0,1,23.4,0,false,2025-07-05,
sold,Pokemon,Pokemon Go,Venusaur ,003/078,Rare,Holofoil,Ungraded,Near Mint,0,1,0.87,0,false,2026-01-25,
sold,Pokemon,Pokemon Go,Venusaur ,003/078,Rare,Reverse Holofoil,Ungraded,Near Mint,0,1,1.15,0,false,2026-01-25,
sold,Pokemon,POP Series 3,Flareon ,2,Rare,Holofoil,Ungraded,Near Mint,0,1,25.36,0,false,2025-11-13,
sold,Pokemon,POP Series 3,Jolteon ,3,Rare,Holofoil,Ungraded,Near Mint,0,1,18.11,0,false,2025-11-13,
sold,Pokemon,POP Series 3,Vaporeon ,6,Rare,Holofoil,Ungraded,Near Mint,0,1,36.45,0,false,2025-11-13,
sold,Pokemon,Prismatic Evolutions,Atticus ,134/131,Ultra Rare,Holofoil,Ungraded,Near Mint,0,2,0.65,0,false,2025-08-27,
sold,Pokemon,Prismatic Evolutions,Atticus ,133/131,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,0.77,0,false,2026-02-04,
sold,Pokemon,Prismatic Evolutions,Black Belt's Training (Poke Ball Pattern) ,096/131,Common,Holofoil,Ungraded,Near Mint,0,1,0.32,0,false,2025-09-18,
sold,Pokemon,Prismatic Evolutions,Drakloak (Master Ball Pattern) ,072/131,Common,Holofoil,Ungraded,Near Mint,0,1,4.04,0,false,2025-06-02,
sold,Pokemon,Prismatic Evolutions,Duraludon (Poke Ball Pattern) ,069/131,Common,Holofoil,Ungraded,Near Mint,0,1,0.52,0,false,2025-09-18,
sold,Pokemon,Prismatic Evolutions,Espeon ,033/131,Rare,Holofoil,Ungraded,Near Mint,0,1,0.34,0,false,2026-02-04,
sold,Pokemon,Prismatic Evolutions,Festival Grounds (Poke Ball Pattern) ,108/131,Uncommon,Holofoil,Ungraded,Near Mint,0,1,0.44,0,false,2026-02-04,
sold,Pokemon,Prismatic Evolutions,Flutter Mane (Poke Ball Pattern) ,043/131,Rare,Holofoil,Ungraded,Near Mint,0,1,0.41,0,false,2026-02-04,
sold,Pokemon,Prismatic Evolutions,Friends in Paldea ,137/131,Ultra Rare,Holofoil,Ungraded,Near Mint,0,2,1.28,0,false,2025-08-27,
sold,Pokemon,Prismatic Evolutions,Giacomo ,138/131,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,0.66,0,false,2026-02-04,
sold,Pokemon,Prismatic Evolutions,Glaceon ,025/131,Rare,Holofoil,Ungraded,Near Mint,0,2,0.31,0,false,2026-02-04,
sold,Pokemon,Prismatic Evolutions,Glaceon ex  ,026/131,Double Rare,Holofoil,Ungraded,Near Mint,0,1,2.15,0,false,2025-08-08,
sold,Pokemon,Prismatic Evolutions,Janine's Secret Art ,173/131,Special Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,37.56,0,false,2025-12-05,
sold,Pokemon,Prismatic Evolutions,Larvitar (Poke Ball Pattern) ,047/131,Common,Holofoil,Ungraded,Near Mint,0,1,0.53,0,false,2025-09-18,
sold,Pokemon,Prismatic Evolutions,Maximum Belt ,117/131,ACE SPEC Rare,Holofoil,Ungraded,Near Mint,0,1,0.7,0,false,2026-02-04,
sold,Pokemon,Prismatic Evolutions,Pikachu ex ,028/131,Double Rare,Holofoil,Ungraded,Near Mint,0,1,2.26,0,false,2025-06-02,
sold,Pokemon,Prismatic Evolutions,Raifort ,142/131,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,0.77,0,false,2025-11-06,
sold,Pokemon,Prismatic Evolutions,Slowpoke (Master Ball Pattern) ,018/131,Common,Holofoil,Ungraded,Near Mint,0,1,4.04,0,false,2025-11-06,
sold,Pokemon,Prismatic Evolutions,Umbreon ,059/131,Rare,Holofoil,Ungraded,Near Mint,0,2,0.32,0,false,2026-02-04,
sold,Pokemon,Prismatic Evolutions,Umbreon ,059/131,Rare,Reverse Holofoil,Ungraded,Near Mint,0,1,0.46,0,false,2026-02-04,
sold,Pokemon,Prismatic Evolutions,Umbreon (Poke Ball Pattern) ,059/131,Rare,Holofoil,Ungraded,Near Mint,0,1,3.06,0,false,2026-02-04,
sold,Pokemon,Prismatic Evolutions,Vaporeon ex ,023/131,Double Rare,Holofoil,Ungraded,Near Mint,0,1,2.78,0,false,2025-08-08,
sold,Pokemon,Raging Surf,Groudon (JP),069/062,Art Rare,Holofoil,Ungraded,Near Mint,0,1,32.57,0,false,2025-10-22,
sold,Pokemon,Rebel Clash,Boss's Orders (Secret) ,200/192,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,49.17,0,false,2025-06-12,
sold,Pokemon,Remix Bout,Blastoise & Piplup GX (JP),016/064,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,26.03,0,false,2025-10-30,
sold,Pokemon,Remix Bout,Venusaur & Snivy GX (JP),001/064,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,12.86,0,false,2025-07-14,
sold,Pokemon,Remix Bout,Venusaur & Snivy GX (JP),065/064,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,35.48,0,false,2025-06-12,
sold,Pokemon,Rising Rivals,Glaceon ,41,Uncommon,Reverse Holofoil,Ungraded,Near Mint,0,1,45.06,0,false,2025-07-05,
sold,Pokemon,Rising Rivals,Glaceon ,41,Uncommon,Normal,Ungraded,Near Mint,0,1,7.38,0,false,2025-07-05,
sold,Pokemon,Roaring Skies,M Gallade EX ,35,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,22.46,0,false,2025-06-12,
sold,Pokemon,Ruler of the Black Flame,Absol EX (JP),073/108,Double Rare,Holofoil,Ungraded,Near Mint,0,1,3.6,0,false,2025-06-02,
sold,Pokemon,Ruler of the Black Flame,Bellibolt (JP),112/108,Art Rare,Holofoil,Ungraded,Near Mint,0,2,5.89,0,false,2026-01-25,
sold,Pokemon,Ruler of the Black Flame,Gloom (JP),109/108,Art Rare,Holofoil,Ungraded,Near Mint,0,1,8.1,0,false,2026-01-08,
sold,Pokemon,Ruler of the Black Flame,Larvitar (JP),114/108,Art Rare,Holofoil,Ungraded,Near Mint,0,2,5.13,0,false,2026-01-25,
sold,Pokemon,Ruler of the Black Flame,Palafin (JP),111/108,Art Rare,Holofoil,Ungraded,Near Mint,0,1,3.92,0,false,2026-01-25,
sold,Pokemon,Scarlet ex,Toxicroak ex (JP),055/078,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.62,0,false,2025-06-02,
sold,Pokemon,Scarlet & Violet Base Set,Armarouge  ,203/198,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,16.63,0,false,2025-07-04,
sold,Pokemon,Scarlet & Violet Base Set,Bombirdier  ,219/198,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,4.91,0,false,2025-05-28,
sold,Pokemon,Scarlet & Violet Base Set,Clauncher  ,205/198,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,7.12,0,false,2025-07-07,
sold,Pokemon,Scarlet & Violet Base Set,Dolliv ,200/198,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,5.8,0,false,2025-07-07,
sold,Pokemon,Scarlet & Violet Base Set,Fidough ,213/198,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,19.97,0,false,2025-07-07,
sold,Pokemon,Scarlet & Violet Base Set,Great Tusk ex  ,246/198,Special Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,12.79,0,false,2025-06-12,
sold,Pokemon,Scarlet & Violet Base Set,Greavard  ,214/198,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,22.26,0,false,2025-11-06,
sold,Pokemon,Scarlet & Violet Base Set,Iron Treads ex ,248/198,Special Illustration Rare,Holofoil,Ungraded,Near Mint,0,2,5.59,0,false,2025-06-12,
sold,Pokemon,Scarlet & Violet Base Set,Iron Treads ex  ,233/198,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,1.17,0,false,2025-06-12,
sold,Pokemon,Scarlet & Violet Base Set,Jacq  ,250/198,Special Illustration Rare,Holofoil,Ungraded,Near Mint,0,2,5.35,0,false,2025-08-27,
sold,Pokemon,Scarlet & Violet Base Set,Katy  ,237/198,Ultra Rare,Holofoil,Ungraded,Near Mint,0,2,3.13,0,false,2025-08-27,
sold,Pokemon,Scarlet & Violet Base Set,Kingambit  ,220/198,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,7.9,0,false,2025-06-12,
sold,Pokemon,Scarlet & Violet Base Set,Klawf  ,217/198,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,5.11,0,false,2025-07-07,
sold,Pokemon,Scarlet & Violet Base Set,Koraidon ex  ,247/198,Special Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,21.95,0,false,2025-06-12,
sold,Pokemon,Scarlet & Violet Base Set,Mabosstiff  ,218/198,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,7.89,0,false,2025-08-26,
sold,Pokemon,Scarlet & Violet Base Set,Magnezone ex  ,226/198,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,1.87,0,false,2025-06-12,
sold,Pokemon,Scarlet & Violet Base Set,Miraidon ex ,253/198,Hyper Rare,Holofoil,Ungraded,Near Mint,0,1,9.85,0,false,2025-06-12,
sold,Pokemon,Scarlet & Violet Base Set,Miraidon ex ,081/198,Double Rare,Holofoil,Ungraded,Near Mint,0,1,0.88,0,false,2025-06-02,
sold,Pokemon,Scarlet & Violet Base Set,Miraidon ex  ,227/198,Ultra Rare,Holofoil,Ungraded,Near Mint,0,2,3.76,0,false,2025-06-02,
sold,Pokemon,Scarlet & Violet Base Set,Nest Ball ,255/198,Hyper Rare,Holofoil,Ungraded,Near Mint,0,1,9.49,0,false,2025-06-12,
sold,Pokemon,Scarlet & Violet Base Set,Pachirisu  ,208/198,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,16.51,0,false,2025-07-07,
sold,Pokemon,Scarlet & Violet Base Set,Pawmot  ,209/198,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,7.79,0,false,2025-05-28,
sold,Pokemon,Scarlet & Violet Base Set,Penny ,252/198,Special Illustration Rare,Holofoil,Ungraded,Near Mint,0,2,8.27,0,false,2025-08-27,
sold,Pokemon,Scarlet & Violet Base Set,Professor's Research (Professor Sada) ,240/198,Ultra Rare,Holofoil,Ungraded,Near Mint,0,2,5.21,0,false,2025-08-27,
sold,Pokemon,Scarlet & Violet Base Set,Professor's Research (Professor Turo) ,241/198,Ultra Rare,Holofoil,Ungraded,Near Mint,0,2,2.16,0,false,2025-08-27,
sold,Pokemon,Scarlet & Violet Base Set,Rare Candy ,256/198,Hyper Rare,Holofoil,Ungraded,Near Mint,0,1,8.27,0,false,2025-06-12,
sold,Pokemon,Scarlet & Violet Base Set,Riolu  ,215/198,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,36.38,0,false,2025-08-10,
sold,Pokemon,Scarlet & Violet Base Set,Scovillain  ,202/198,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,4.97,0,false,2025-07-07,
sold,Pokemon,Scarlet & Violet Base Set,Skwovet  ,222/198,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,5.73,0,false,2025-07-07,
sold,Pokemon,Scarlet & Violet Base Set,Slowpoke  ,204/198,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,34.8,0,false,2025-06-12,
sold,Pokemon,Scarlet & Violet Base Set,Spidops ex ,243/198,Special Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,8.28,0,false,2025-06-12,
sold,Pokemon,Scarlet & Violet Base Set,Spidops ex  ,223/198,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,1.45,0,false,2025-06-12,
sold,Pokemon,Scarlet & Violet Base Set,Starly  ,221/198,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,10.78,0,false,2025-05-28,
sold,Pokemon,Scarlet & Violet Base Set,Toxicroak ex  ,232/198,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,1.89,0,false,2025-06-12,
sold,Pokemon,Scarlet & Violet Base Set,Wiglett  ,206/198,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,14.13,0,false,2025-07-07,
